case,period,dataset,sample_id,seed,mirror_energy,target_energy,error_energy,hamai_error_db,status,reason
pure_periodic_mirror_error,16,aishell1,sample_001,-1,0.49620065243816086,12.524359002117258,0.49620170386516704,-9.202496225809227e-06,ok,
pure_periodic_mirror_error,16,aishell1,sample_002,-1,0.45657380809630715,11.429580266176508,0.4565747676160335,-9.126973057890587e-06,ok,
pure_periodic_mirror_error,16,aishell1,sample_003,-1,0.32942675983657504,8.288846235780127,0.32942745568989784,-9.17366091577754e-06,ok,
pure_periodic_mirror_error,16,aishell1,sample_004,-1,1.2150158915409779,31.210938977077603,1.2150185117168457,-9.365529306708927e-06,ok,
pure_periodic_mirror_error,16,aishell1,sample_005,-1,0.5252558663876292,13.10559475293931,0.525256966609726,-9.096897638480658e-06,ok,
pure_periodic_mirror_error,16,aishell1,sample_006,-1,2.1107265052995903,52.96959047746651,2.110730952126655,-9.149600467051297e-06,ok,
pure_periodic_mirror_error,16,aishell1,sample_007,-1,0.5946665784378051,14.65961272420519,0.5946678091206128,-8.987863428946361e-06,ok,
pure_periodic_mirror_error,16,aishell1,sample_008,-1,0.7029353887793295,17.379378881810364,0.7029368477880416,-9.014182316621524e-06,ok,
pure_periodic_mirror_error,16,aishell1,sample_009,-1,0.33192016658900575,8.305825244662511,0.33192086386773245,-9.123398206975107e-06,ok,
pure_periodic_mirror_error,16,aishell1,sample_010,-1,0.28744881952291557,7.226756464821024,0.28744942621320335,-9.166221889467361e-06,ok,
pure_periodic_mirror_error,16,librispeech_test_clean,sample_001,-1,16.043812365826966,394.98774570203375,16.043845525272538,-8.976014568210292e-06,ok,
pure_periodic_mirror_error,16,librispeech_test_clean,sample_002,-1,2.4859247371617865,62.79665821822091,2.4859300089766783,-9.209923595848567e-06,ok,
pure_periodic_mirror_error,16,librispeech_test_clean,sample_003,-1,26.79219248411444,671.0116254218816,26.79224881591995,-9.131229773175783e-06,ok,
pure_periodic_mirror_error,16,librispeech_test_clean,sample_004,-1,3.8209679009640047,102.12200125970605,3.820976474162855,-9.744360257691289e-06,ok,
pure_periodic_mirror_error,16,librispeech_test_clean,sample_005,-1,19.09240819300367,481.52606119897007,19.092448617388325,-9.195313878892195e-06,ok,
pure_periodic_mirror_error,16,librispeech_test_clean,sample_006,-1,13.195217600058148,335.38480363295423,13.195245755801393,-9.266895969202458e-06,ok,
pure_periodic_mirror_error,16,librispeech_test_clean,sample_007,-1,5.623390753786012,141.20037040354714,5.623402607636895,-9.154719683002252e-06,ok,
pure_periodic_mirror_error,16,librispeech_test_clean,sample_008,-1,14.06113521574585,353.10366876973774,14.061164858998444,-9.155652982307036e-06,ok,
pure_periodic_mirror_error,16,librispeech_test_clean,sample_009,-1,9.407795706718407,235.16117327686635,9.407815448631919,-9.113500518085415e-06,ok,
pure_periodic_mirror_error,16,librispeech_test_clean,sample_010,-1,2.18413775592879,55.630606516055934,2.184142426149538,-9.286268350824017e-06,ok,
pure_periodic_mirror_error,16,timit,sample_001,-1,1.550723915717105,40.28695414913285,1.5507272978294917,-9.4719061854102e-06,ok,
pure_periodic_mirror_error,16,timit,sample_002,-1,0.6362603365735972,15.278584015351486,0.6362616192194464,-8.75499258764968e-06,ok,
pure_periodic_mirror_error,16,timit,sample_003,-1,0.29051765646809224,7.406619209070241,0.2905182782579443,-9.295118787398348e-06,ok,
pure_periodic_mirror_error,16,timit,sample_004,-1,0.18768477772093242,4.672993168401532,0.18768517002135532,-9.077653122489344e-06,ok,
pure_periodic_mirror_error,16,timit,sample_005,-1,0.1298926120644124,3.1687300924545587,0.12989287808110633,-8.894229019420663e-06,ok,
pure_periodic_mirror_error,16,timit,sample_006,-1,0.20080824032687122,4.7031186876806235,0.20080863515638347,-8.53909728059615e-06,ok,
pure_periodic_mirror_error,16,timit,sample_007,-1,0.14312333188259613,3.3086856937039393,0.14312360964866305,-8.428545610151226e-06,ok,
pure_periodic_mirror_error,16,timit,sample_008,-1,0.5933006178379527,13.913023487987573,0.5933017858442529,-8.54976678605972e-06,ok,
pure_periodic_mirror_error,16,timit,sample_009,-1,0.8010367682273941,18.480081968065797,0.8010383196409162,-8.411220383954905e-06,ok,
pure_periodic_mirror_error,16,timit,sample_010,-1,0.22778830459179739,5.7365333919960175,0.2277887861770146,-9.181752403104226e-06,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_001,20260908,9.843712490143814e-05,12.524359002117258,25.10176199260199,-54.06545282421176,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_001,20260909,0.0005270922403897687,12.524359002117258,24.93305041504606,-46.748887915798846,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_001,20260910,1.9243030027922754e-08,12.524359002117258,25.09921298847139,-91.15364078052542,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_001,20260911,5.331384561379285e-06,12.524359002117258,24.986650208356018,-66.70867945620053,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_001,20260912,8.941086719223643e-06,12.524359002117258,24.998491257810908,-64.46523442667353,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_002,20260908,7.767281188291615e-05,11.429580266176508,22.930239596900428,-54.70139559472983,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_002,20260909,8.252511868603496e-05,11.429580266176508,22.89747923419633,-54.43201510968058,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_002,20260910,0.0001459912436527145,11.429580266176508,22.860433340580027,-51.947576474147716,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_002,20260911,3.0506377559162816e-06,11.429580266176508,22.79641812475188,-68.73475830745777,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_002,20260912,6.124302000657141e-05,11.429580266176508,22.879235375899366,-55.72384900731285,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_003,20260908,3.987435603047614e-06,8.288846235780127,16.477640824338387,-66.16201240781791,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_003,20260909,8.128153937471104e-05,8.288846235780127,16.554719206378444,-53.089298934684265,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_003,20260910,3.8964979239364087e-07,8.288846235780127,16.574443348464786,-76.28763387814458,ok,
